aspect_dimension,slice_type,slice_value,n_reviews,system_rows,gold_rows,tp,fp,fn,unclear,duplicate,out_of_scope,gold_unclear,manual_precision_strict,manual_precision_soft,manual_recall,manual_f1_strict,manual_f1_soft,notes,n_pairs,manual_sentiment_mae,manual_sentiment_mae_round,manual_accuracy_at_0_5,manual_accuracy_at_1_0,manual_accuracy_at_1_5,manual_direction_accuracy,manual_macro_direction_f1,manual_wrong_polarity_rate,manual_strong_wrong_polarity_rate,manual_mean_signed_error,manual_rmse
gold_aspect,gold_aspect,Уборка,3,3,4,3,0,1,0,0,0,0,,,0.75,,,FP/UNCLEAR are not attributable to gold_aspect; precision/F1 undefined.,3,2.3070501903033196,2.3333333333333335,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.6666666666666666,0.6666666666666666,2.3070501903033196,2.803469956203234
gold_aspect,gold_aspect,Уведомления,1,1,2,1,0,1,0,0,0,0,,,0.5,,,FP/UNCLEAR are not attributable to gold_aspect; precision/F1 undefined.,1,1.138609142974019,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.138609142974019,1.138609142974019
gold_aspect,gold_aspect,Удилище,5,5,9,5,0,4,0,0,0,0,,,0.5555555555555556,,,FP/UNCLEAR are not attributable to gold_aspect; precision/F1 undefined.,5,1.2962613348296146,1.4,0.4,0.6,0.6,0.6,0.24999999999999997,0.4,0.2,-0.86054670602025,1.7514045686092743
gold_aspect,gold_aspect,Удобства,11,11,21,11,0,10,0,0,0,0,,,0.5238095238095238,,,FP/UNCLEAR are not attributable to gold_aspect; precision/F1 undefined.,11,1.0632771296910837,1.0,0.2727272727272727,0.5454545454545454,0.7272727272727273,0.6363636363636364,0.5333333333333333,0.0,0.0,-0.8574087304123995,1.2772709482665463
gold_aspect,gold_aspect,Удобство,49,49,76,49,0,27,0,0,0,0,,,0.6447368421052632,,,FP/UNCLEAR are not attributable to gold_aspect; precision/F1 undefined.,49,1.0399103420626192,1.0408163265306123,0.3469387755102041,0.5510204081632653,0.7142857142857143,0.673469387755102,0.4557165861513688,0.10204081632653061,0.061224489795918366,-0.8794792537816221,1.4119806990950992
gold_aspect,gold_aspect,Удочка,10,10,11,10,0,1,0,0,0,0,,,0.9090909090909091,,,FP/UNCLEAR are not attributable to gold_aspect; precision/F1 undefined.,10,1.1900485805934296,1.1,0.4,0.5,0.7,0.7,0.4646464646464647,0.3,0.1,-0.9442393658915534,1.5451266303014313
gold_aspect,gold_aspect,Упаковка,149,149,214,149,0,65,0,0,0,0,,,0.6962616822429907,,,FP/UNCLEAR are not attributable to gold_aspect; precision/F1 undefined.,149,0.90616909831784,0.8791946308724832,0.4563758389261745,0.6375838926174496,0.738255033557047,0.738255033557047,0.5203030303030304,0.11409395973154363,0.0738255033557047,-0.018050522276623435,1.2789504663631428
gold_aspect,gold_aspect,Уход,1,1,1,1,0,0,0,0,0,0,,,1.0,,,FP/UNCLEAR are not attributable to gold_aspect; precision/F1 undefined.,1,0.9135579094290733,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.9135579094290733,0.9135579094290733
gold_aspect,gold_aspect,Фактура,5,5,13,5,0,8,0,0,0,0,,,0.38461538461538464,,,FP/UNCLEAR are not attributable to gold_aspect; precision/F1 undefined.,5,0.7643528051674366,0.8,0.4,0.8,0.8,0.8,0.6190476190476191,0.0,0.0,0.5193510450422764,1.0306430165203746
gold_aspect,gold_aspect,Фасад,0,0,1,0,0,1,0,0,0,0,,,0.0,,,FP/UNCLEAR are not attributable to gold_aspect; precision/F1 undefined.,0,,,,,,,,,,,
gold_aspect,gold_aspect,Фены,0,0,4,0,0,4,0,0,0,0,,,0.0,,,FP/UNCLEAR are not attributable to gold_aspect; precision/F1 undefined.,0,,,,,,,,,,,
gold_aspect,gold_aspect,Фильтры,1,1,2,1,0,1,0,0,0,0,,,0.5,,,FP/UNCLEAR are not attributable to gold_aspect; precision/F1 undefined.,1,0.09351628413423896,0.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.0,0.0,0.09351628413423896,0.09351628413423896
gold_aspect,gold_aspect,Фитнес,0,0,1,0,0,1,0,0,0,0,,,0.0,,,FP/UNCLEAR are not attributable to gold_aspect; precision/F1 undefined.,0,,,,,,,,,,,
gold_aspect,gold_aspect,Фонарик,2,2,13,2,0,11,0,0,0,0,,,0.15384615384615385,,,FP/UNCLEAR are not attributable to gold_aspect; precision/F1 undefined.,2,0.3078539080452174,0.5,0.5,1.0,1.0,1.0,0.3333333333333333,0.0,0.0,-0.3078539080452174,0.39893791804950407
gold_aspect,gold_aspect,Форма,2,2,2,2,0,0,0,0,0,0,,,1.0,,,FP/UNCLEAR are not attributable to gold_aspect; precision/F1 undefined.,2,1.2571198480436578,1.0,0.0,0.0,1.0,0.5,0.2222222222222222,0.0,0.0,1.2571198480436578,1.2794734561734566
gold_aspect,gold_aspect,Фото,0,0,1,0,0,1,0,0,0,0,,,0.0,,,FP/UNCLEAR are not attributable to gold_aspect; precision/F1 undefined.,0,,,,,,,,,,,
gold_aspect,gold_aspect,Фудкорт,0,0,2,0,0,2,0,0,0,0,,,0.0,,,FP/UNCLEAR are not attributable to gold_aspect; precision/F1 undefined.,0,,,,,,,,,,,
gold_aspect,gold_aspect,Функционал,3,3,6,3,0,3,0,0,0,0,,,0.5,,,FP/UNCLEAR are not attributable to gold_aspect; precision/F1 undefined.,3,0.21887843947236738,0.3333333333333333,0.6666666666666666,1.0,1.0,1.0,1.0,0.0,0.0,-0.19383208096648255,0.3006820739330694
gold_aspect,gold_aspect,Функциональность,3,3,21,3,0,18,0,0,0,0,,,0.14285714285714285,,,FP/UNCLEAR are not attributable to gold_aspect; precision/F1 undefined.,3,1.8112515055496867,2.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.3333333333333333,-1.8112515055496867,2.0015306494098155
gold_aspect,gold_aspect,Хаммам,2,2,13,2,0,11,0,0,0,0,,,0.15384615384615385,,,FP/UNCLEAR are not attributable to gold_aspect; precision/F1 undefined.,2,2.1943388408981264,2.5,0.0,0.0,0.0,0.5,0.2222222222222222,0.5,0.5,-2.1943388408981264,2.2671063173304926
gold_aspect,gold_aspect,Хлорка,1,1,2,1,0,1,0,0,0,0,,,0.5,,,FP/UNCLEAR are not attributable to gold_aspect; precision/F1 undefined.,1,1.69194196164608,2.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.0,0.0,1.69194196164608,1.69194196164608
gold_aspect,gold_aspect,Цвет,23,23,26,23,0,3,0,0,0,0,,,0.8846153846153846,,,FP/UNCLEAR are not attributable to gold_aspect; precision/F1 undefined.,23,0.6858220646441306,0.6521739130434783,0.4782608695652174,0.6956521739130435,0.8695652173913043,0.9565217391304348,0.6551724137931035,0.0,0.0,-0.06886246826109962,0.920219676357166
gold_aspect,gold_aspect,Цена,162,162,208,162,0,44,0,0,0,1,,,0.7864077669902912,,,FP/UNCLEAR are not attributable to gold_aspect; precision/F1 undefined.,162,1.2492855774407758,1.2098765432098766,0.3950617283950617,0.5802469135802469,0.654320987654321,0.6419753086419753,0.48469025291275925,0.2716049382716049,0.19753086419753085,-0.07932601381715942,1.7237154120151763
gold_aspect,gold_aspect,Цены,5,5,8,5,0,3,0,0,0,0,,,0.625,,,FP/UNCLEAR are not attributable to gold_aspect; precision/F1 undefined.,5,1.1796253802313004,1.2,0.6,0.6,0.6,0.6,0.43333333333333335,0.2,0.2,-0.3435313882830087,1.846548315389011
gold_aspect,gold_aspect,Часы,38,38,72,38,0,34,0,0,0,0,,,0.5277777777777778,,,FP/UNCLEAR are not attributable to gold_aspect; precision/F1 undefined.,38,0.9045595114799462,0.9210526315789473,0.2894736842105263,0.6052631578947368,0.7894736842105263,0.8157894736842105,0.6307692307692307,0.0,0.0,0.8440261426914827,1.1073079133742454
gold_aspect,gold_aspect,Чистота,45,45,101,45,0,55,0,0,0,1,,,0.45,,,FP/UNCLEAR are not attributable to gold_aspect; precision/F1 undefined.,45,1.0254826905692123,1.0222222222222221,0.4666666666666667,0.5333333333333333,0.6666666666666666,0.6444444444444445,0.5042441834894665,0.15555555555555556,0.1111111111111111,0.321442284487542,1.5026766318985014
gold_aspect,gold_aspect,Шезлонги,0,0,3,0,0,3,0,0,0,0,,,0.0,,,FP/UNCLEAR are not attributable to gold_aspect; precision/F1 undefined.,0,,,,,,,,,,,
gold_aspect,gold_aspect,Шкафчик,1,1,3,1,0,2,0,0,0,0,,,0.3333333333333333,,,FP/UNCLEAR are not attributable to gold_aspect; precision/F1 undefined.,1,1.9955278397537768,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9955278397537768,1.9955278397537768
gold_aspect,gold_aspect,Шкафчики,1,1,2,1,0,1,0,0,0,0,,,0.5,,,FP/UNCLEAR are not attributable to gold_aspect; precision/F1 undefined.,1,0.6434448268264532,1.0,0.0,1.0,1.0,1.0,0.3333333333333333,0.0,0.0,-0.6434448268264532,0.6434448268264532
gold_aspect,gold_aspect,Экипировка,0,0,1,0,0,1,0,0,0,0,,,0.0,,,FP/UNCLEAR are not attributable to gold_aspect; precision/F1 undefined.,0,,,,,,,,,,,
gold_aspect,gold_aspect,Экстерьер,0,0,1,0,0,1,0,0,0,0,,,0.0,,,FP/UNCLEAR are not attributable to gold_aspect; precision/F1 undefined.,0,,,,,,,,,,,
gold_aspect,gold_aspect,Эффективность,100,100,100,100,0,0,0,0,0,0,,,1.0,,,FP/UNCLEAR are not attributable to gold_aspect; precision/F1 undefined.,100,1.050852592789961,1.01,0.53,0.65,0.7,0.72,0.37335670464504817,0.19,0.15,-0.9374945287298033,1.6027754663053482
system_aspect,system_aspect,2ом этаже,13,35,0,13,18,0,4,0,0,0,0.37142857142857144,0.41935483870967744,,,,FN has no system_aspect label; recall/F1 undefined for this slice.,13,1.1986791770818503,1.1538461538461537,0.38461538461538464,0.46153846153846156,0.6153846153846154,0.6153846153846154,0.4382284382284382,0.23076923076923078,0.15384615384615385,-0.3697434836154011,1.5457797450612154
system_aspect,system_aspect,Ассортимент,13,46,0,13,9,0,18,6,0,0,0.325,0.5909090909090909,,,,FN has no system_aspect label; recall/F1 undefined for this slice.,13,1.0090000575319908,0.9230769230769231,0.46153846153846156,0.46153846153846156,0.6923076923076923,0.6153846153846154,0.253968253968254,0.07692307692307693,0.07692307692307693,-0.38212298947585693,1.3224000160506473
system_aspect,system_aspect,Атмосфера,10,17,0,10,3,0,3,1,0,0,0.625,0.7692307692307693,,,,FN has no system_aspect label; recall/F1 undefined for this slice.,10,0.39446986759976427,0.4,0.7,0.9,0.9,1.0,0.6666666666666666,0.0,0.0,-0.2084919705750508,0.6029533866296566
system_aspect,system_aspect,Безопасность,11,12,0,11,0,0,0,1,0,0,1.0,1.0,,,,FN has no system_aspect label; recall/F1 undefined for this slice.,11,1.4391935181113447,1.3636363636363635,0.36363636363636365,0.5454545454545454,0.6363636363636364,0.7272727272727273,0.425,0.18181818181818182,0.18181818181818182,-0.1730372937150109,1.9452139322739819
system_aspect,system_aspect,Бронирование,2,3,0,2,0,0,0,1,0,0,1.0,1.0,,,,FN has no system_aspect label; recall/F1 undefined for this slice.,2,1.6604414056055248,1.5,0.0,0.0,0.5,0.5,0.2222222222222222,0.5,0.0,1.6604414056055248,1.678091158904188
system_aspect,system_aspect,Ванная комната,9,14,0,9,1,0,4,0,0,0,0.6428571428571429,0.9,,,,FN has no system_aspect label; recall/F1 undefined for this slice.,9,1.7632506104289658,1.8888888888888888,0.2222222222222222,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.26666666666666666,0.3333333333333333,0.3333333333333333,1.72563524166536,2.0515568474765056
system_aspect,system_aspect,Внешний вид,48,84,0,48,7,0,6,23,0,0,0.7868852459016393,0.8727272727272727,,,,FN has no system_aspect label; recall/F1 undefined for this slice.,48,0.9099639425876376,0.875,0.4583333333333333,0.6875,0.8125,0.7708333333333334,0.4463364293085655,0.16666666666666666,0.08333333333333333,-0.6546942966027322,1.309210584497896
system_aspect,system_aspect,Доставка,73,95,0,73,13,0,7,2,0,0,0.7849462365591398,0.8488372093023255,,,,FN has no system_aspect label; recall/F1 undefined for this slice.,73,0.9265434704738417,0.8904109589041096,0.4657534246575342,0.6712328767123288,0.7808219178082192,0.8356164383561644,0.4814495254529767,0.0958904109589041,0.0547945205479452,-0.5674808824466073,1.3099535187372853
system_aspect,system_aspect,Завтрак и питание,39,40,0,39,0,0,0,1,0,0,1.0,1.0,,,,FN has no system_aspect label; recall/F1 undefined for this slice.,39,0.7494385194614341,0.717948717948718,0.46153846153846156,0.7692307692307693,0.8205128205128205,0.6923076923076923,0.5114300903774588,0.05128205128205128,0.02564102564102564,0.07490218527602384,1.0242125524164902
system_aspect,system_aspect,Загруженность,47,67,0,47,2,0,6,12,0,0,0.8545454545454545,0.9591836734693877,,,,FN has no system_aspect label; recall/F1 undefined for this slice.,47,1.2063500139440604,1.2553191489361701,0.3829787234042553,0.5106382978723404,0.6170212765957447,0.6170212765957447,0.438034188034188,0.23404255319148937,0.19148936170212766,0.812521795064466,1.660178117402413
system_aspect,system_aspect,Запах,35,49,0,35,1,0,13,0,0,0,0.7142857142857143,0.9722222222222222,,,,FN has no system_aspect label; recall/F1 undefined for this slice.,35,0.630221604351183,0.5714285714285714,0.6571428571428571,0.8,0.8571428571428571,0.8,0.45146520146520147,0.17142857142857143,0.08571428571428572,-0.27548992514857673,1.16229357319283
system_aspect,system_aspect,Запись на услугу,0,1,0,0,0,0,1,0,0,0,0.0,0.0,,,,FN has no system_aspect label; recall/F1 undefined for this slice.,0,,,,,,,,,,,
system_aspect,system_aspect,Заселение и выезд,7,9,0,7,0,0,0,2,0,0,1.0,1.0,,,,FN has no system_aspect label; recall/F1 undefined for this slice.,7,1.1647334584600426,1.0,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.35555555555555546,0.42857142857142855,0.14285714285714285,0.44738084917688475,1.6509785419096437
system_aspect,system_aspect,Инструкция,20,33,0,20,3,0,10,0,0,0,0.6060606060606061,0.8695652173913043,,,,FN has no system_aspect label; recall/F1 undefined for this slice.,20,0.7810931147272641,0.75,0.4,0.7,0.85,0.9,0.3157894736842105,0.05,0.0,-0.5548545834804827,1.0232721039191737
system_aspect,system_aspect,Информирование и коммуникация,3,5,0,3,0,0,0,2,0,0,1.0,1.0,,,,FN has no system_aspect label; recall/F1 undefined for this slice.,3,0.6357699876049688,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.12330277437771049,0.7291439880955086
system_aspect,system_aspect,Инфраструктура,1,3,0,1,1,0,0,1,0,0,0.5,0.5,,,,FN has no system_aspect label; recall/F1 undefined for this slice.,1,0.9961464919470018,1.0,0.0,1.0,1.0,1.0,0.3333333333333333,0.0,0.0,0.9961464919470018,0.9961464919470018
system_aspect,system_aspect,Калорийность и сытость,1,3,0,1,0,0,1,1,0,0,0.5,1.0,,,,FN has no system_aspect label; recall/F1 undefined for this slice.,1,0.7429557293653488,1.0,0.0,1.0,1.0,1.0,0.3333333333333333,0.0,0.0,-0.7429557293653488,0.7429557293653488
system_aspect,system_aspect,Качество,161,194,0,161,9,0,12,12,0,0,0.8846153846153846,0.9470588235294117,,,,FN has no system_aspect label; recall/F1 undefined for this slice.,161,0.6778215850729268,0.6459627329192547,0.577639751552795,0.8074534161490683,0.8695652173913043,0.8385093167701864,0.5783170667370087,0.07453416149068323,0.055900621118012424,-0.01872329690476651,1.1058008684035017
system_aspect,system_aspect,Компетентность,1,2,0,1,0,0,0,1,0,0,1.0,1.0,,,,FN has no system_aspect label; recall/F1 undefined for this slice.,1,1.3403801595559344,1.0,0.0,0.0,1.0,1.0,0.3333333333333333,0.0,0.0,-1.3403801595559344,1.3403801595559344
system_aspect,system_aspect,Крепления и соединения,4,6,0,4,0,0,0,2,0,0,1.0,1.0,,,,FN has no system_aspect label; recall/F1 undefined for this slice.,4,1.6302042969327886,1.5,0.5,0.5,0.5,0.5,0.3333333333333333,0.5,0.25,1.6302042969327886,2.245070347951398
system_aspect,system_aspect,Кровать и сон,8,16,0,8,1,0,6,1,0,0,0.5333333333333333,0.8888888888888888,,,,FN has no system_aspect label; recall/F1 undefined for this slice.,8,1.2980925031006336,1.25,0.25,0.5,0.75,0.375,0.1818181818181818,0.375,0.25,1.221068486571312,1.7498986033976769
system_aspect,system_aspect,Материал,40,66,0,40,2,0,6,18,0,0,0.8333333333333334,0.9523809523809523,,,,FN has no system_aspect label; recall/F1 undefined for this slice.,40,0.5896009390636209,0.525,0.55,0.825,0.925,0.825,0.5497076023391813,0.075,0.025,-0.0523815452069357,0.8097862285684041
system_aspect,system_aspect,Надёжность,0,1,0,0,0,0,0,1,0,0,0.0,0.0,,,,FN has no system_aspect label; recall/F1 undefined for this slice.,0,,,,,,,,,,,
system_aspect,system_aspect,Номер,22,51,0,22,1,0,27,1,0,0,0.44,0.9565217391304348,,,,FN has no system_aspect label; recall/F1 undefined for this slice.,22,1.3000294726341302,1.3181818181818181,0.22727272727272727,0.45454545454545453,0.5909090909090909,0.4090909090909091,0.28086419753086417,0.18181818181818182,0.13636363636363635,0.7437795931860323,1.593704186913745
system_aspect,system_aspect,Норма кормления,0,4,0,0,1,0,3,0,0,0,0.0,0.0,,,,FN has no system_aspect label; recall/F1 undefined for this slice.,0,,,,,,,,,,,
system_aspect,system_aspect,Обслуживание,100,134,0,100,7,0,10,17,0,0,0.8547008547008547,0.9345794392523364,,,,FN has no system_aspect label; recall/F1 undefined for this slice.,100,0.7357503260039084,0.67,0.64,0.71,0.8,0.83,0.5587417448731317,0.1,0.08,-0.08926725386671024,1.2121096794585564
system_aspect,system_aspect,Общее впечатление,2,26,0,2,5,0,18,1,0,0,0.08,0.2857142857142857,,,,FN has no system_aspect label; recall/F1 undefined for this slice.,2,0.3681272591347806,0.5,0.5,1.0,1.0,1.0,0.6666666666666666,0.0,0.0,-0.19783536467002705,0.4179192630547299
system_aspect,system_aspect,Ожидание,18,53,0,18,4,0,10,21,0,0,0.5625,0.8181818181818182,,,,FN has no system_aspect label; recall/F1 undefined for this slice.,18,0.7439524094451271,0.7222222222222222,0.3888888888888889,0.8333333333333334,0.8888888888888888,0.8888888888888888,0.6074561403508772,0.05555555555555555,0.0,-0.3506023975431971,0.9161072282501871
system_aspect,system_aspect,Оплата и расчёты,4,7,0,4,1,0,0,2,0,0,0.8,0.8,,,,FN has no system_aspect label; recall/F1 undefined for this slice.,4,0.7219341643176449,0.75,0.5,0.75,0.75,1.0,0.6666666666666666,0.0,0.0,0.0868758574979438,0.9507522243489274
system_aspect,system_aspect,Отмена и возврат,2,2,0,2,0,0,0,0,0,0,1.0,1.0,,,,FN has no system_aspect label; recall/F1 undefined for this slice.,2,1.782625587482471,2.0,0.5,0.5,0.5,0.5,0.2222222222222222,0.5,0.5,-1.7260909287142567,2.4813592805832996
system_aspect,system_aspect,Парковка,5,6,0,5,0,0,1,0,0,0,0.8333333333333334,1.0,,,,FN has no system_aspect label; recall/F1 undefined for this slice.,5,1.4593682047561742,1.6,0.0,0.4,0.6,0.4,0.2222222222222222,0.4,0.0,0.06242417945759371,1.6058255126752092
system_aspect,system_aspect,Питательная ценность,1,1,0,1,0,0,0,0,0,0,1.0,1.0,,,,FN has no system_aspect label; recall/F1 undefined for this slice.,1,0.29998417804017663,0.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.0,0.0,-0.29998417804017663,0.29998417804017663
system_aspect,system_aspect,Поддержка и сопровождение,22,22,0,22,0,0,0,0,0,0,1.0,1.0,,,,FN has no system_aspect label; recall/F1 undefined for this slice.,22,1.155684259755038,1.1818181818181819,0.36363636363636365,0.5,0.5454545454545454,0.5454545454545454,0.38888888888888884,0.18181818181818182,0.13636363636363635,1.0283024383592088,1.5008873410840977
system_aspect,system_aspect,Поедаемость,2,2,0,2,0,0,0,0,0,0,1.0,1.0,,,,FN has no system_aspect label; recall/F1 undefined for this slice.,2,0.40999576442845864,0.5,0.5,1.0,1.0,1.0,0.3333333333333333,0.0,0.0,-0.40999576442845864,0.4762610616026227
system_aspect,system_aspect,Размер,65,122,0,65,20,0,21,16,0,0,0.6132075471698113,0.7647058823529411,,,,FN has no system_aspect label; recall/F1 undefined for this slice.,65,0.8314956033965035,0.7846153846153846,0.49230769230769234,0.6615384615384615,0.7384615384615385,0.7230769230769231,0.5968013468013468,0.06153846153846154,0.046153846153846156,0.4299850431633576,1.1345841394734026
system_aspect,system_aspect,Расположение,22,46,0,22,15,0,3,6,0,0,0.55,0.5945945945945946,,,,FN has no system_aspect label; recall/F1 undefined for this slice.,22,0.34845360680595727,0.2727272727272727,0.7272727272727273,0.9545454545454546,1.0,0.9545454545454546,0.6585365853658537,0.0,0.0,-0.09102061186323143,0.5419367975010887
system_aspect,system_aspect,Рекомендация,1,6,0,1,1,0,4,0,0,0,0.16666666666666666,0.5,,,,FN has no system_aspect label; recall/F1 undefined for this slice.,1,1.9684672970324755,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9684672970324755,1.9684672970324755
system_aspect,system_aspect,Решение проблемы,0,1,0,0,0,0,0,1,0,0,0.0,0.0,,,,FN has no system_aspect label; recall/F1 undefined for this slice.,0,,,,,,,,,,,
system_aspect,system_aspect,Сборка и установка,0,11,0,0,4,0,0,7,0,0,0.0,0.0,,,,FN has no system_aspect label; recall/F1 undefined for this slice.,0,,,,,,,,,,,
system_aspect,system_aspect,Скорость,2,2,0,2,0,0,0,0,0,0,1.0,1.0,,,,FN has no system_aspect label; recall/F1 undefined for this slice.,2,0.6119206903968006,0.5,0.5,1.0,1.0,1.0,0.3333333333333333,0.0,0.0,-0.21728395181708038,0.6493529449020343
system_aspect,system_aspect,Соответствие,1,1,0,1,0,0,0,0,0,0,1.0,1.0,,,,FN has no system_aspect label; recall/F1 undefined for this slice.,1,0.5555908101378009,1.0,0.0,1.0,1.0,1.0,0.3333333333333333,0.0,0.0,-0.5555908101378009,0.5555908101378009
system_aspect,system_aspect,Соответствие ожиданиям,1,51,0,1,32,0,5,13,0,0,0.02631578947368421,0.030303030303030304,,,,FN has no system_aspect label; recall/F1 undefined for this slice.,1,2.3048177142627537,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.3048177142627537,2.3048177142627537
system_aspect,system_aspect,Соотношение цена-качество,3,8,0,3,0,0,1,4,0,0,0.75,1.0,,,,FN has no system_aspect label; recall/F1 undefined for this slice.,3,0.2890369697464242,0.3333333333333333,0.6666666666666666,1.0,1.0,1.0,0.3333333333333333,0.0,0.0,-0.2890369697464242,0.35703098878353956
system_aspect,system_aspect,Температура,7,16,0,7,0,0,6,3,0,0,0.5384615384615384,1.0,,,,FN has no system_aspect label; recall/F1 undefined for this slice.,7,0.8356644433307727,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.8571428571428571,0.8571428571428571,0.5252525252525252,0.14285714285714285,0.14285714285714285,-0.8294759255617724,1.5363974643496847
system_aspect,system_aspect,Удобство,5,8,0,5,0,0,3,0,0,0,0.625,1.0,,,,FN has no system_aspect label; recall/F1 undefined for this slice.,5,1.2688150640111417,1.0,0.2,0.2,0.8,0.6,0.2857142857142857,0.2,0.0,0.13146252972073852,1.4381448971234683
system_aspect,system_aspect,Упаковка,121,140,0,121,12,0,7,0,0,0,0.8642857142857143,0.9097744360902256,,,,FN has no system_aspect label; recall/F1 undefined for this slice.,121,0.8244155310610288,0.7933884297520661,0.5041322314049587,0.6859504132231405,0.768595041322314,0.7520661157024794,0.5295288652952886,0.10743801652892562,0.0743801652892562,0.12293532836945605,1.2045204644798715
system_aspect,system_aspect,Усвояемость и переносимость,3,4,0,3,1,0,0,0,0,0,0.75,0.75,,,,FN has no system_aspect label; recall/F1 undefined for this slice.,3,0.23495495436751904,0.3333333333333333,0.6666666666666666,1.0,1.0,1.0,0.3333333333333333,0.0,0.0,-0.23495495436751904,0.31896737836927375
system_aspect,system_aspect,Функционал,7,27,0,7,16,0,1,3,0,0,0.2916666666666667,0.30434782608695654,,,,FN has no system_aspect label; recall/F1 undefined for this slice.,7,0.5365855264036716,0.5714285714285714,0.7142857142857143,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.5252525252525252,0.14285714285714285,0.14285714285714285,-0.5297551777704419,1.0540941432854651
system_aspect,system_aspect,Цвет,19,79,0,19,3,0,7,50,0,0,0.6551724137931034,0.8636363636363636,,,,FN has no system_aspect label; recall/F1 undefined for this slice.,19,0.6320658980219281,0.5789473684210527,0.47368421052631576,0.7368421052631579,0.9473684210526315,0.9473684210526315,0.6533333333333333,0.0,0.0,-0.02438219011559053,0.8218357956422981
system_aspect,system_aspect,Цена,123,153,0,123,8,0,11,11,0,0,0.8661971830985915,0.9389312977099237,,,,FN has no system_aspect label; recall/F1 undefined for this slice.,123,1.3334872049843367,1.3008130081300813,0.35772357723577236,0.5528455284552846,0.6341463414634146,0.5853658536585366,0.4406289589388181,0.3170731707317073,0.22764227642276422,0.007601812208233197,1.805079386248506
system_aspect,system_aspect,Чистота,20,35,0,20,3,0,5,7,0,0,0.7142857142857143,0.8695652173913043,,,,FN has no system_aspect label; recall/F1 undefined for this slice.,20,1.0733376425208008,1.05,0.55,0.6,0.65,0.6,0.4508547008547008,0.2,0.2,0.6854919598507877,1.6948300930247688
system_aspect,system_aspect,бассейн,87,139,0,87,44,0,7,1,0,0,0.6304347826086957,0.6641221374045801,,,,FN has no system_aspect label; recall/F1 undefined for this slice.,87,1.0834943566734527,1.0689655172413792,0.367816091954023,0.5977011494252874,0.7241379310344828,0.6666666666666666,0.4756925803785226,0.16091954022988506,0.09195402298850575,-0.5078829365886394,1.4882410517906783
system_aspect,system_aspect,белый бисер,65,127,0,65,35,0,3,24,0,0,0.6310679611650486,0.65,,,,FN has no system_aspect label; recall/F1 undefined for this slice.,65,1.320546048432264,1.3384615384615384,0.26153846153846155,0.36923076923076925,0.47692307692307695,0.5076923076923077,0.37938596491228066,0.06153846153846154,0.03076923076923077,-0.5878967755244118,1.5885901802863653
system_aspect,system_aspect,благодарю эксмо,0,19,0,0,19,0,0,0,0,0,0.0,0.0,,,,FN has no system_aspect label; recall/F1 undefined for this slice.,0,,,,,,,,,,,
