slice_type,slice_value,n_reviews,n_pairs,n_gold_strict_polar_pairs,n_gold_strong_polar_pairs,n_same_polar_direction_pairs,mean_vector_l1_distance,mean_vector_l2_distance,mean_cosine_similarity,dominant_class_accuracy,neutral_collapse_rate,polarity_flip_rate,intensity_underestimate_rate
gold_aspect,Удочка,10,10,8,8,5,0.9700565270846709,0.6411777506523891,0.6275834241127983,0.6,0.375,0.0,0.0
gold_aspect,Упаковка,149,149,113,113,74,0.7839556629601034,0.5421801216192158,0.6910778794435898,0.6711409395973155,0.30973451327433627,0.035398230088495575,0.0
gold_aspect,Уход,1,1,0,0,0,0.9135579094290733,0.6459829927639036,0.7653763555211864,1.0,0.0,0.0,0.0
gold_aspect,Фактура,5,5,5,5,4,0.7574061349034309,0.5331432632925344,0.7409480269255542,0.8,0.2,0.0,0.0
gold_aspect,Фильтры,1,1,0,0,0,0.09351628413423896,0.06612599866268831,0.9987991315264083,1.0,0.0,0.0,0.0
gold_aspect,Фонарик,2,2,2,2,2,0.3078539080452174,0.21768558599355306,0.9655684228189161,1.0,0.0,0.0,0.0
gold_aspect,Форма,2,2,1,1,0,1.247620846144855,0.8788910641394937,0.5134589475873828,0.5,1.0,0.0,0.0
gold_aspect,Функционал,3,3,1,1,1,0.21887843947236738,0.15477042880644026,0.9632962714730272,1.0,0.0,0.0,0.0
gold_aspect,Функциональность,3,3,2,2,1,1.4490295068050425,0.9633469364043723,0.3419618482046079,0.3333333333333333,0.5,0.0,0.0
gold_aspect,Хаммам,2,2,1,1,0,1.6943388408981264,1.1161243410595663,0.15944098704571757,0.0,1.0,0.0,0.0
gold_aspect,Хлорка,1,1,1,1,0,1.69194196164608,1.1963836344540126,0.17912872038688948,0.0,1.0,0.0,0.0
gold_aspect,Цвет,23,23,22,22,15,0.6858220646441306,0.48494943259722356,0.759842850249719,0.6956521739130435,0.3181818181818182,0.0,0.0
gold_aspect,Цена,162,162,104,104,61,0.9396959514944436,0.6301505874840831,0.6073052496131633,0.6172839506172839,0.25961538461538464,0.15384615384615385,0.0
gold_aspect,Цены,5,5,5,5,3,0.8542303230438847,0.5761811336242854,0.5986635819868705,0.6,0.2,0.2,0.0
gold_aspect,Часы,38,38,38,38,23,0.8994859195571687,0.6343537963062045,0.6793668116461985,0.6052631578947368,0.39473684210526316,0.0,0.0
gold_aspect,Чистота,45,45,35,35,22,0.8458079660364294,0.5777391871203045,0.6274921320614117,0.5777777777777777,0.3142857142857143,0.05714285714285714,0.0
gold_aspect,Шкафчик,1,1,1,1,0,1.9955278397537768,1.4110512675364377,0.0022410857550982364,0.0,1.0,0.0,0.0
gold_aspect,Шкафчики,1,1,0,0,0,0.6434448268264532,0.4549842003683888,0.8409535973325185,1.0,0.0,0.0,0.0
gold_aspect,Эффективность,100,100,87,87,60,0.8024697623223619,0.5438788835845707,0.6717686154116952,0.67,0.19540229885057472,0.11494252873563218,0.0
system_aspect,2ом этаже,13,13,10,10,5,0.971071683649755,0.6597891367289321,0.5844282661814083,0.5384615384615384,0.4,0.1,0.0
system_aspect,Ассортимент,13,13,9,9,6,0.932076980608914,0.6464696238891754,0.6129042627114375,0.46153846153846156,0.3333333333333333,0.0,0.0
system_aspect,Атмосфера,10,10,9,9,8,0.39446986759976427,0.27893231835355287,0.8941236804466849,0.9,0.1111111111111111,0.0,0.0
system_aspect,Безопасность,11,11,10,10,5,1.0911378587413558,0.7662232232330218,0.5406156306039978,0.5454545454545454,0.3,0.2,0.0
system_aspect,Бронирование,2,2,1,1,0,1.208849087357521,0.8389741043189323,0.46289633910657996,0.5,1.0,0.0,0.0
system_aspect,Ванная комната,9,9,4,4,0,1.3489830408297065,0.9053205693095092,0.3678631889471723,0.3333333333333333,0.75,0.25,0.0
system_aspect,Внешний вид,48,48,37,37,26,0.7626847951796663,0.5142488126866409,0.7232053903166257,0.7291666666666666,0.24324324324324326,0.05405405405405406,0.0
system_aspect,Доставка,73,73,70,70,48,0.8106483663385953,0.5607976883743929,0.7024137466226664,0.684931506849315,0.2571428571428571,0.05714285714285714,0.0
system_aspect,Завтрак и питание,39,39,21,21,18,0.7070060336922418,0.49422596015904774,0.7417282811452189,0.7948717948717948,0.14285714285714285,0.0,0.0
system_aspect,Загруженность,47,47,29,29,19,0.941094585594367,0.634409636396809,0.5866435886896354,0.5319148936170213,0.27586206896551724,0.06896551724137931,0.0
system_aspect,Запах,35,35,29,29,25,0.4732241188125045,0.3120322989723733,0.8250786528221666,0.8571428571428571,0.06896551724137931,0.06896551724137931,0.0
system_aspect,Заселение и выезд,7,7,6,6,4,0.8547444169442835,0.5529232775770365,0.6149149215903228,0.5714285714285714,0.3333333333333333,0.0,0.0
system_aspect,Инструкция,20,20,20,20,14,0.7644610141891462,0.5351951661297519,0.7379055535943653,0.7,0.3,0.0,0.0
system_aspect,Информирование и коммуникация,3,3,2,2,2,0.5895669399469625,0.40236862606287277,0.8832799958724283,1.0,0.0,0.0,0.0
system_aspect,Инфраструктура,1,1,0,0,0,0.9961464919470018,0.7043819395109155,0.7084705120044924,1.0,0.0,0.0,0.0
system_aspect,Калорийность и сытость,1,1,1,1,1,0.7429557293653488,0.5253490343556355,0.8608794801820248,1.0,0.0,0.0,0.0
system_aspect,Качество,161,161,122,122,103,0.5893856105455219,0.40704991550239067,0.7945307907794724,0.8136645962732919,0.11475409836065574,0.040983606557377046,0.0
system_aspect,Компетентность,1,1,1,1,0,1.3403801595559344,0.9477919001899078,0.4415441340819323,0.0,1.0,0.0,0.0
system_aspect,Крепления и соединения,4,4,3,3,1,1.0483956182433758,0.6548533766039295,0.4958581025884975,0.5,0.3333333333333333,0.3333333333333333,0.0
system_aspect,Кровать и сон,8,8,3,3,2,0.8924898175755516,0.5952190291179646,0.6658162640198042,0.75,0.0,0.3333333333333333,0.0
system_aspect,Материал,40,40,24,24,23,0.5261151317551593,0.365592219560726,0.8581525230967257,0.925,0.041666666666666664,0.0,0.0
system_aspect,Номер,22,22,8,8,5,1.114554824578425,0.7624400404442824,0.5206816667560973,0.45454545454545453,0.25,0.125,0.0
system_aspect,Обслуживание,100,100,85,85,64,0.6138287394885265,0.4205077179638874,0.7658401520901399,0.71,0.21176470588235294,0.03529411764705882,0.0
system_aspect,Общее впечатление,2,2,0,0,0,0.3681272591347806,0.2603052812738208,0.9280465698155148,1.0,0.0,0.0,0.0
system_aspect,Ожидание,18,18,10,10,8,0.716689034290741,0.5001478924138966,0.7858405158537857,0.8888888888888888,0.2,0.0,0.0
system_aspect,Оплата и расчёты,4,4,3,3,2,0.7219341643176449,0.51048454315925,0.7347042809144088,0.75,0.3333333333333333,0.0,0.0
system_aspect,Отмена и возврат,2,2,2,2,1,1.0282673293841071,0.6582270521079627,0.49978858274050797,0.5,0.0,0.5,0.0
system_aspect,Парковка,5,5,2,2,1,1.2861938428715802,0.8638272368495719,0.4812056422210828,0.6,0.5,0.0,0.0
system_aspect,Питательная ценность,1,1,1,1,1,0.29998417804017663,0.2121208465408815,0.9847854041343176,1.0,0.0,0.0,0.0
system_aspect,Поддержка и сопровождение,22,22,16,16,9,0.9933038649752152,0.6800895659677662,0.5642987543895759,0.5454545454545454,0.4375,0.0,0.0
system_aspect,Поедаемость,2,2,2,2,2,0.40999576442845864,0.28991078528512537,0.9479684653371088,1.0,0.0,0.0,0.0
system_aspect,Размер,65,65,51,51,33,0.7791586356027088,0.5432722834253954,0.6984475687139386,0.676923076923077,0.35294117647058826,0.0,0.0
system_aspect,Расположение,22,22,17,17,16,0.34845360680595727,0.24639390830140326,0.9118940200933306,0.9545454545454546,0.058823529411764705,0.0,0.0
system_aspect,Рекомендация,1,1,1,1,0,1.9684672970324755,1.3919165742756172,0.01601685639416671,0.0,1.0,0.0,0.0
system_aspect,Скорость,2,2,0,0,0,0.6119206903968006,0.43269326972793165,0.8499845269294259,1.0,0.0,0.0,0.0
system_aspect,Соответствие,1,1,1,1,1,0.5555908101378009,0.3928620294133666,0.9333350375339756,1.0,0.0,0.0,0.0
system_aspect,Соответствие ожиданиям,1,1,0,0,0,1.3048177142627537,0.835981923605745,0.332487818772328,0.0,0.0,0.0,0.0
system_aspect,Соотношение цена-качество,3,3,3,3,3,0.2890369697464242,0.20438000132130754,0.9746180346396679,1.0,0.0,0.0,0.0
system_aspect,Температура,7,7,7,7,5,0.5704874158753748,0.39654011738516687,0.7881464967841195,0.7142857142857143,0.14285714285714285,0.14285714285714285,0.0
system_aspect,Удобство,5,5,4,4,1,1.1686762671452016,0.7959117562495963,0.5321707223229228,0.4,0.75,0.0,0.0
system_aspect,Упаковка,121,121,90,90,65,0.7129643526240224,0.4921889758577026,0.726259303936461,0.71900826446281,0.24444444444444444,0.03333333333333333,0.0
system_aspect,Усвояемость и переносимость,3,3,3,3,3,0.23495495436751904,0.16613824150664855,0.9789645889972661,1.0,0.0,0.0,0.0
system_aspect,Функционал,7,7,5,5,5,0.3937283835465288,0.25638066544038257,0.8482330992039552,0.8571428571428571,0.0,0.0,0.0
system_aspect,Цвет,19,19,17,17,12,0.6320658980219281,0.44693808264807017,0.7997745865240031,0.7368421052631579,0.29411764705882354,0.0,0.0
system_aspect,Цена,123,123,75,75,44,0.9811113001659231,0.6549954202000965,0.588081817208178,0.6016260162601627,0.24,0.17333333333333334,0.0
system_aspect,Чистота,20,20,13,13,10,0.7756399579692698,0.5288216787260847,0.6522302351815255,0.65,0.07692307692307693,0.15384615384615385,0.0
system_aspect,бассейн,87,87,61,61,36,0.904054150097338,0.621581972007616,0.6467862723628204,0.6781609195402298,0.3114754098360656,0.09836065573770492,0.0
system_aspect,белый бисер,65,65,59,59,19,1.2470148895562139,0.8726901773492691,0.43431091172643604,0.38461538461538464,0.6440677966101694,0.03389830508474576,0.0
system_aspect,близость,9,9,8,8,6,0.7498959841581786,0.4921097640744144,0.6638716645136795,0.6666666666666666,0.0,0.25,0.0
system_aspect,боксы кофе,13,13,11,11,5,0.936065948655596,0.6506733271656167,0.5930742195683437,0.5384615384615384,0.5454545454545454,0.0,0.0
system_aspect,вентиляция,24,24,21,21,9,0.8622605807887945,0.6026903005780375,0.6445224515957431,0.5,0.5714285714285714,0.0,0.0
system_aspect,верх,16,16,5,5,3,0.7869407882199084,0.5400979717287325,0.7121296135984173,0.8125,0.4,0.0,0.0
system_aspect,вес,25,25,14,14,11,0.6658954079079558,0.4580667395883909,0.75063230143661,0.84,0.21428571428571427,0.0,0.0
system_aspect,виден результат,31,31,28,28,15,1.0270269521631323,0.6981387459542304,0.550248215370845,0.5161290322580645,0.32142857142857145,0.14285714285714285,0.0
system_aspect,вкус при,36,36,25,25,14,0.7875854346693814,0.5414915749276779,0.6855743122451634,0.6388888888888888,0.4,0.04,0.0
system_aspect,гречка,43,43,31,31,20,0.7613918057336272,0.5295685337773517,0.7103647268126371,0.6744186046511628,0.2903225806451613,0.06451612903225806,0.0
system_aspect,дверные откосы,1,1,1,1,0,1.5162383392453194,1.0721424115753941,0.30395794859337016,0.0,1.0,0.0,0.0
system_aspect,дворцам-вокзалам,15,15,8,8,5,0.9159946238670575,0.6097101610751129,0.6280944768426696,0.7333333333333333,0.25,0.125,0.0
system_aspect,дефект,7,7,3,3,1,0.871169563449387,0.5919511106353893,0.6858343146077326,0.7142857142857143,0.3333333333333333,0.3333333333333333,0.0
system_aspect,диваном,9,9,5,5,1,1.1966920673019357,0.8328278538215657,0.5117082927224744,0.4444444444444444,0.8,0.0,0.0
system_aspect,зажигалка,131,131,90,90,61,0.7907364211178617,0.5466439080608664,0.7170635646378735,0.7251908396946565,0.28888888888888886,0.03333333333333333,0.0
system_aspect,зоне прибытия,10,10,6,6,5,0.5763483076727425,0.3783855211968707,0.7935569261924794,0.8,0.16666666666666666,0.0,0.0
system_aspect,зоо магазинах,3,3,3,3,1,1.0105619086340691,0.7145751784039706,0.6087797694155731,0.3333333333333333,0.6666666666666666,0.0,0.0
system_aspect,идеальном состоянии,18,18,17,17,9,0.8752611183792598,0.6158501725133196,0.6862335876829286,0.5555555555555556,0.4117647058823529,0.058823529411764705,0.0
system_aspect,изьян,30,30,23,23,8,1.0588466064610353,0.7478502870578052,0.5285161877994581,0.5,0.6521739130434783,0.0,0.0
system_aspect,карты,56,56,47,47,39,0.5486907464090629,0.3842018163415076,0.8315964742659404,0.8214285714285714,0.14893617021276595,0.02127659574468085,0.0
system_aspect,книга прекрасная,20,20,19,19,17,0.40435006495026754,0.27644988928725656,0.8833244892603698,0.9,0.10526315789473684,0.0,0.0
system_aspect,колечке,14,14,14,14,8,0.9763259068983773,0.6839700258499238,0.6244858513138108,0.5714285714285714,0.21428571428571427,0.21428571428571427,0.0
system_aspect,компания,71,71,61,61,30,0.9203812241842532,0.644996831537099,0.6424840824917962,0.5492957746478874,0.5081967213114754,0.0,0.0
system_aspect,комплект,6,6,4,4,2,0.7951891061578257,0.5353213298080165,0.6700140884697268,0.6666666666666666,0.25,0.25,0.0
system_aspect,кот,94,94,90,90,62,0.7319160477204701,0.5089419415301603,0.7434118457928554,0.7021276595744681,0.28888888888888886,0.022222222222222223,0.0
system_aspect,кошмар,4,4,4,4,1,1.5090872482396662,1.0359851760263041,0.27155672689999205,0.25,0.75,0.0,0.0
system_aspect,кошмар грязище,15,15,13,13,10,0.4813105128817066,0.32819144878434997,0.8326510881548121,0.8,0.23076923076923078,0.0,0.0
system_aspect,крой,20,20,17,17,11,0.7059303672176611,0.49175489826653906,0.7551215674540196,0.7,0.35294117647058826,0.0,0.0
system_aspect,леска,127,127,117,117,69,0.9388615906074246,0.6380241122385503,0.6124787822158604,0.5826771653543307,0.3162393162393162,0.09401709401709402,0.0
system_aspect,листы,36,36,27,27,20,0.7630995010998353,0.5296559997456218,0.7640252341208493,0.7777777777777778,0.25925925925925924,0.0,0.0
system_aspect,литературы,3,3,2,2,2,0.3712886895640016,0.2309805515257434,0.8906439930041623,1.0,0.0,0.0,0.0
system_aspect,ловушки гели,10,10,8,8,0,1.632820218417328,1.1199778117545434,0.20826528112189716,0.2,0.75,0.25,0.0
system_aspect,магазины кафе,14,14,10,10,2,1.1527584533136437,0.781646994286936,0.5029507684641651,0.35714285714285715,0.7,0.1,0.0
system_aspect,маркировки,11,11,9,9,6,0.8641312254258082,0.6093282559467826,0.6712140731460765,0.7272727272727273,0.3333333333333333,0.0,0.0
system_aspect,маршрутка,27,27,21,21,8,1.1402074974288956,0.7834947488609386,0.4902677667137335,0.48148148148148145,0.5238095238095238,0.09523809523809523,0.0
system_aspect,минут,7,7,5,5,5,0.3410313321609075,0.23475334510943938,0.8979048463663967,1.0,0.0,0.0,0.0
system_aspect,моло мест,19,19,11,11,10,0.5554501598150972,0.3749509969187286,0.8297006009687811,0.8421052631578947,0.09090909090909091,0.0,0.0
system_aspect,мощный эффект,15,15,12,12,9,0.6953399815868276,0.4587544583003057,0.7260999334572308,0.7333333333333333,0.16666666666666666,0.08333333333333333,0.0
system_aspect,небольшой аэропорт,22,22,18,18,7,1.1431317585957004,0.7878636126313633,0.49033999494082176,0.4090909090909091,0.5555555555555556,0.05555555555555555,0.0
system_aspect,небольшой зал,18,18,14,14,8,1.0612735417897865,0.7315908292902952,0.5715884913223013,0.6111111111111112,0.2857142857142857,0.14285714285714285,0.0
system_aspect,недоверие,2,2,1,1,0,1.7155202738940716,1.1698283793392692,0.18472741003579277,0.0,0.0,1.0,0.0
system_aspect,норм профи,37,37,28,28,6,1.2877752357013084,0.8719040793981326,0.4314841369600946,0.2972972972972973,0.6428571428571429,0.14285714285714285,0.0
system_aspect,обещаниями,9,9,8,8,5,0.8188483830009419,0.5685364915365043,0.6665374232129732,0.5555555555555556,0.375,0.0,0.0
system_aspect,обман покупателя,2,2,1,1,0,0.9634226692141965,0.6812427025502024,0.6873812397562495,0.5,1.0,0.0,0.0
system_aspect,обновлению,9,9,4,4,3,1.0834790262160823,0.706407400478231,0.5672198691019253,0.6666666666666666,0.25,0.0,0.0
system_aspect,обхват,5,5,4,4,3,1.0791258772835135,0.7233733100866735,0.5956877192581527,0.6,0.25,0.0,0.0
system_aspect,обычным распылителем,2,2,1,1,1,0.7417245823889971,0.4991447121875088,0.7638644883270205,1.0,0.0,0.0,0.0
system_aspect,оверсайз,29,29,27,27,4,1.563955765982271,1.0779056058299574,0.25546664775892136,0.1724137931034483,0.7037037037037037,0.14814814814814814,0.0
system_aspect,одной обработки,16,16,16,16,12,0.5760275800803356,0.40307357775799596,0.7589602432261378,0.75,0.1875,0.0625,0.0
system_aspect,окна,28,28,24,24,9,1.1702881812369534,0.8127441165420454,0.5006306225592331,0.4642857142857143,0.5416666666666666,0.08333333333333333,0.0
system_aspect,пит закрытии,6,6,5,5,4,0.7214328000942866,0.510130025117069,0.7885499780628681,0.6666666666666666,0.2,0.0,0.0
system_aspect,плечи,29,29,18,18,11,0.7878229773311338,0.5371739244822217,0.6922571737861131,0.7241379310344828,0.3333333333333333,0.05555555555555555,0.0
system_aspect,поезда,80,80,48,48,24,0.9944620835055048,0.6846494937196708,0.5923633689824339,0.625,0.4166666666666667,0.08333333333333333,0.0
system_aspect,помещении,2,2,1,1,0,1.0486084178555757,0.7414781230749743,0.6576609008375311,0.5,1.0,0.0,0.0
system_aspect,постояльцев,3,3,1,1,1,0.8107257064354295,0.5732696447027464,0.788710594756871,1.0,0.0,0.0,0.0
system_aspect,постройки,16,16,14,14,9,0.7523907818840598,0.5261385507036542,0.7218710250335425,0.6875,0.35714285714285715,0.0,0.0
system_aspect,продавца возврат,12,12,11,11,7,0.6783168072988701,0.47964241423383963,0.7428292842273826,0.6666666666666666,0.36363636363636365,0.0,0.0
system_aspect,рост 165,5,5,2,2,2,0.735014658421278,0.5197338492411996,0.7713048433402137,0.8,0.0,0.0,0.0
system_aspect,ситуации,2,2,2,2,1,1.0118711180984974,0.7155009292942613,0.6352605198142809,0.5,0.5,0.0,0.0
system_aspect,супругу,10,10,8,8,4,0.9808923789212713,0.6881916302421422,0.6357324956504516,0.6,0.5,0.0,0.0
system_aspect,сына,10,10,9,9,4,1.220910629685386,0.8622154790238007,0.49556369245532333,0.4,0.5555555555555556,0.0,0.0
system_aspect,тараканов,22,22,20,20,8,1.2905543765730478,0.8662511142456458,0.4335187234543929,0.4090909090909091,0.2,0.4,0.0
system_aspect,твари,5,5,5,5,4,0.586361363530159,0.4146200963779658,0.7985093406951342,0.8,0.2,0.0,0.0
system_aspect,товар оплата,8,8,8,8,4,0.862695171366795,0.5865134303103025,0.6554841950412073,0.5,0.5,0.0,0.0
system_aspect,толстовка,23,23,21,21,12,0.874436145184597,0.618319727974653,0.6981828577541728,0.5652173913043478,0.42857142857142855,0.0,0.0
system_aspect,уважения,1,1,1,1,1,0.13394645461812615,0.09471444637637315,0.9974336851594316,1.0,0.0,0.0,0.0
system_aspect,хорошее платье,39,39,29,29,19,0.8728495667414674,0.5885381768304209,0.6547234113765772,0.6410256410256411,0.2413793103448276,0.10344827586206896,0.0
system_aspect,хорошее средство,36,36,31,31,25,0.5677771768126453,0.3908914207411529,0.7839522434564924,0.7777777777777778,0.12903225806451613,0.06451612903225806,0.0
system_aspect,хрупкий товар,3,3,2,2,0,1.3953111140678327,0.9394037440489799,0.3827628025318068,0.3333333333333333,0.5,0.5,0.0
system_aspect,часов,8,8,4,4,2,1.2119612193491776,0.8050521897324796,0.4931243762287508,0.5,0.25,0.25,0.0
system_aspect,чипсы,1,1,0,0,0,0.5493108294904232,0.3884214125118856,0.8764708499245609,1.0,0.0,0.0,0.0
system_aspect,шкафу,1,1,1,1,0,2.0,1.2744074890919344,0.0,0.0,1.0,0.0,0.0
system_aspect,эффективный концентрат,9,9,8,8,7,0.4491428116242686,0.31759192782071244,0.8907711208856566,0.8888888888888888,0.125,0.0,0.0
